order_date,year,month,day,shop_id,customer_id,product_category,revenue_before_discount,discount,discount_currency_new
2022-03-02,2022,3,2,12345678911,349bo8gboo3i34ig67d00ogoc471b7b1,Outdoor Heating,45.62,0.0,LKR
2022-03-02,2022,3,2,12345678910,i54c57c390918o9i243858647c0oc42i,Garden Furniture,613.44,0.0,EUR
2022-03-02,2022,3,2,12345678910,5i10d8id3d3d629087b0gdco8g98i2b4,Garden Furniture,0.0,0.0,EUR
2022-03-02,2022,3,2,12345678910,97i1159ii2cb45o5c2b35253902i0o1i,Garden Furniture,0.0,0.0,EUR
2022-03-02,2022,3,2,12345678910,dd629g413d2b6bo70476g3o5d6b01994,Outdoor Heating,106.63,0.0,EUR
2022-03-02,2022,3,2,12345678910,dgo8d0bg4186i478d70gd2i380052og0,Outdoor Heating,0.0,0.0,EUR
2022-03-02,2022,3,2,12345678910,70b63610godi29b206176cg7ig752934,Outdoor Heating,0.0,0.0,EUR
2022-03-02,2022,3,2,12345678910,7dggb58574b9o08d882o110709bi277o,Outdoor Heating,121.84,0.0,EUR
2022-03-02,2022,3,2,12345678910,bid8id7037bc2gb07i6g7db0g67o46d4,Gardening,117.63,0.0,EUR
2022-03-02,2022,3,2,12345678910,6g5176121d01b83b84d4dg8ib709992i,Gazebos & Awnings,588.23,0.0,EUR
2022-03-02,2022,3,2,12345678910,38407g32g67cc100bd3311cg62d6cg8g,Gazebos & Awnings,0.0,0.0,EUR
2022-03-02,2022,3,2,12345678910,6g524g44i292bc5o6c828524do0i509d,Gazebos & Awnings,0.0,0.0,EUR
2022-03-02,2022,3,2,12345678915,o30c3b8349g315co7780i1878dgb860g,Garden Fountains,120.05,0.0,LKR
2022-03-02,2022,3,2,12345678912,2gbi2d4g8703d4d654oo94i63b5co23g,Outdoor Heating,183.32,0.0,EUR
2022-03-02,2022,3,2,12345678910,b796i038i6i1972gocc1g717851o662g,Outdoor Heating,81.42,0.0,EUR
2022-03-02,2022,3,2,12345678915,3gog3707818130844occg3dd61o8g814,Living,18.0,0.0,LKR
2022-03-02,2022,3,2,12345678910,b1o3358b29b92235b39ig905b815co44,Garden Furniture,100.83,0.0,EUR
2022-03-02,2022,3,2,12345678910,13do8gc13i2cboo6i3g1o6g49o73951g,Outdoor Heating,168.06,-12.61,EUR
2022-03-02,2022,3,2,12345678910,b7cc5cdd936d74803359478i3d3284bg,Garden Furniture,537.72,0.0,EUR
2022-03-02,2022,3,2,12345678910,16c54b8237c5478310g7047cb6d9gc33,Garden Furniture,0.0,0.0,EUR
2022-03-02,2022,3,2,12345678910,0000d90b3b92g46ddi6685ggccd0850c,Garden Furniture,0.0,0.0,EUR
2022-03-02,2022,3,2,12345678910,056o1g459175dcb5684853g80g5g99b7,Garden Furniture,0.0,0.0,EUR
2022-03-02,2022,3,2,12345678910,35g8745gd8c98do71951986157615838,Garden Furniture,0.0,0.0,EUR
2022-03-02,2022,3,2,12345678910,3c6i0b3o7o161042516i26cgd8gb77bc,Wildlife,16.8,0.0,EUR
2022-03-02,2022,3,2,12345678910,8iog2db443occd885ddod541b4704oc4,Gazebos & Awnings,697.47,0.0,EUR
2022-03-02,2022,3,2,12345678910,85io460b1822901187o0i46bg6o05257,Gazebos & Awnings,0.0,0.0,EUR
2022-03-02,2022,3,2,12345678910,5823o5cdo277b5b9o9i826623i4d2427,Gazebos & Awnings,0.0,0.0,EUR
2022-03-02,2022,3,2,12345678910,d72c82i394419c589gb49i28c72i681g,Garden Furniture,403.35,0.0,EUR
2022-03-02,2022,3,2,12345678910,9o86b8id61969b72i72i88c94d64i3o3,Garden Furniture,0.0,0.0,EUR
2022-03-02,2022,3,2,12345678910,c4c4b1b0c3gc74gb56id8g647518o06g,Garden Furniture,0.0,0.0,EUR
2022-03-02,2022,3,2,12345678910,ci91g956ig9g5d04i7b3do1003b289gg,Outdoor Heating,1436.92,0.0,EUR
2022-03-02,2022,3,2,12345678910,7oo74dgi5b67o9d79134762d9c30o7o4,Heaters,0.0,0.0,EUR
2022-03-02,2022,3,2,12345678910,4c0315ib0c6i8god5d36g821d0c9i1ib,Heaters,0.0,0.0,EUR
2022-03-02,2022,3,2,12345678912,gdb7i3c0bdb9gcc578bi886g1gggg304,Gazebos & Awnings,708.32,0.0,EUR
2022-03-02,2022,3,2,12345678912,911c98dg4d426c262793i2i8403g4oo7,Gazebos & Awnings,0.0,0.0,EUR
2022-03-02,2022,3,2,12345678912,2gc08io655i66d351258910841705ggb,Gazebos & Awnings,0.0,0.0,EUR
2022-03-10,2022,3,10,12345678910,ii2dcddc3b385dc3b3bg6474o79d39i0,Garden Furniture,0.0,0.0,EUR
2022-03-10,2022,3,10,12345678910,2c6764835993b7g78gbi199dic32380d,Outdoor Heating,0.0,0.0,EUR
2022-03-10,2022,3,10,12345678914,8551dg03g4685331cbc408d4i7c6g552,Gardening,70.75,0.0,EUR
2022-03-10,2022,3,10,12345678912,d872ic74729og5o14igd0c6c62i0cd4c,Outdoor Heating,739.48,0.0,EUR
2022-03-10,2022,3,10,12345678910,oo66bo35bd97049g1c88600g2b8c6324,Outdoor Heating,0.0,0.0,EUR
2022-03-10,2022,3,10,12345678914,835o416o56g1giddo25397717202oc4c,Gazebos & Awnings,368.29,0.0,EUR
2022-03-10,2022,3,10,12345678914,286450g4987ogo4o9732968845bi4icc,Living,35.67,0.0,EUR
2022-03-10,2022,3,10,12345678911,1big921799b7do5i54i9bcg88b6d5c4d,Garden Fountains,96.21,0.0,LKR
2022-03-10,2022,3,10,12345678910,g11g4d977iio3o692737c853i5i984id,Gardening,58.82,0.0,EUR
2022-03-10,2022,3,10,12345678910,oi1b2255dc7cgg61028238bc96173d3b,Gazebos & Awnings,420.16,0.0,EUR
2022-03-10,2022,3,10,12345678910,b9d93816853gi822783c694cc3649cg0,Outdoor Heating,100.83,0.0,EUR
2022-03-10,2022,3,10,12345678910,836occgi10c63cg51d529i18i10b6153,Garden Fountains,126.04,0.0,EUR
2022-03-10,2022,3,10,12345678914,iib243860b20d1997g106o769i9b304o,Gardening,162.21,0.0,EUR
2022-03-10,2022,3,10,12345678910,4cg78b80b35oi02bbo5gib3bdgd03321,Outdoor Heating,75.62,0.0,EUR
2022-03-10,2022,3,10,12345678910,6i1d39o893o7o98517o795i68150o7c8,Outdoor Heating,184.87,-16.81,EUR
2022-03-10,2022,3,10,12345678910,65264gc8o87123cc183i6g25i1od7c63,Wildlife,23.52,0.0,EUR
2022-03-10,2022,3,10,12345678911,860g12o873gbboigig24o6439c11628d,Outdoor Heating,112.2,-4488.0,LKR
2022-03-10,2022,3,10,12345678911,d79o3ig5g9366d53366b7g8cbd61o548,Outdoor Heating,0.0,0.0,LKR
2022-03-10,2022,3,10,12345678911,73di4d593g78o25cb39975co8179026i,Outdoor Heating,0.0,0.0,LKR
2022-03-10,2022,3,10,12345678910,dbio03b0830796d0i9co62773do63c6i,Outdoor Heating,75.62,0.0,EUR
2022-03-10,2022,3,10,12345678910,cc68c5577c000g4go622d46d9b3dc7ib,Lighting,168.05,0.0,EUR
2022-03-10,2022,3,10,12345678910,ocg01b844go166040g6g9g98db97336o,Lighting,453.73,0.0,EUR
2022-03-10,2022,3,10,12345678910,ccg728c98789i5dco529c8b80911d713,Outdoor Heating,941.14,0.0,EUR
2022-03-10,2022,3,10,12345678910,1b172g54i78gg3186i87c75i7b38604b,Outdoor Heating,0.0,0.0,EUR
2022-03-10,2022,3,10,12345678910,3i2020191d8083d91646g8oi632d18o7,Outdoor Heating,0.0,0.0,EUR
2022-03-10,2022,3,10,12345678910,ob60o63g022ci85622cg2g6good01d3i,Garden Furniture,420.16,-12.61,EUR
2022-03-10,2022,3,10,12345678910,383gg639849i49d661g3cgd6gd611co1,Gardening,226.88,-12.61,EUR
2022-03-10,2022,3,10,12345678910,b3gb2410dgbo4494902ibgi976bidc66,Gardening,0.0,0.0,EUR
2022-03-10,2022,3,10,12345678910,466009179b65o2bi34367668o9d2755c,Gardening,0.0,0.0,EUR
2022-03-10,2022,3,10,12345678912,g0i07do3c735641i0i05d4obd04i9bo8,Outdoor Heating,149.98,0.0,EUR
2022-03-10,2022,3,10,12345678910,46c28o65541igb526i2cgo93ob8705i3,Outdoor Heating,167.97,-12.61,EUR
2022-03-10,2022,3,10,12345678910,oo2i39i87b08dg767ob6g0g34408d20o,Gazebos & Awnings,588.23,0.0,EUR
2022-03-10,2022,3,10,12345678910,41o23307961bibo601go4c71891532b8,Garden Furniture,37.81,0.0,EUR
2022-03-10,2022,3,10,12345678910,3d8g5o25i372oc978c121416c799g125,Garden Furniture,252.08,0.0,EUR
2022-03-10,2022,3,10,12345678910,bibbc81730obc1b28502dbb92g96i0d0,Outdoor Heating,151.25,-12.61,EUR
2022-03-10,2022,3,10,12345678910,8d7d0c304g5co75d08d4472b49do4ob8,Living,80.64,0.0,EUR
2022-03-10,2022,3,10,12345678910,03o489ddcc7g2g1d225d3d4514097448,Wildlife,27.72,0.0,EUR
2022-03-10,2022,3,10,12345678910,c9cig14249o78925i1i52i1o2457d4d2,Wildlife,16.8,0.0,EUR
2022-03-10,2022,3,10,12345678910,1b5b122b431b0035bi648g402dc0i5g1,Gazebos & Awnings,19.32,0.0,EUR
2022-03-10,2022,3,10,12345678910,6o9bgod6og0c543o0548119cg1083555,Garden Furniture,67.22,0.0,EUR
2022-03-10,2022,3,10,12345678912,7dg2i159bo3i93b7db983i306dd7d861,Outdoor Heating,133.32,0.0,EUR
2022-03-10,2022,3,10,12345678911,34o47cc59cbd2go5g3oi72og4b088326,Garden Furniture,762.07,0.0,LKR
2022-03-10,2022,3,10,12345678911,1d0127bd021i2g91467dc011dg741o40,Garden Furniture,0.0,0.0,LKR
2022-03-10,2022,3,10,12345678911,30b04552c3855d67ccc7o0g4bgog4621,Garden Furniture,0.0,0.0,LKR
2022-03-10,2022,3,10,12345678910,101d9i30c1g09952codg93cd939649i8,Outdoor Heating,243.69,0.0,EUR
2022-03-10,2022,3,10,12345678910,4g2g045g8io66gc86168o603d1dc4ii3,Outdoor Heating,0.0,0.0,EUR
2022-03-10,2022,3,10,12345678910,7o77d0bibi1cb84i69740bbddb7b101b,Outdoor Heating,0.0,0.0,EUR
2022-03-10,2022,3,10,12345678910,o243d5372c70o6i182cb82gg65o40594,Gazebos & Awnings,67.13,0.0,EUR
2022-03-10,2022,3,10,12345678912,95d88173ob3508oo9i294o911o9i4o27,Garden Fountains,116.66,0.0,EUR
2022-03-10,2022,3,10,12345678910,9b13928d12b76370283539388bcdiiio,Garden Furniture,176.38,0.0,EUR
2022-03-10,2022,3,10,12345678910,1903dob2g6863d3od101i6iibdi5i8d0,Outdoor Heating,168.06,0.0,EUR
2022-03-10,2022,3,10,12345678910,8842710g63184d767551o8431gg35387,Outdoor Heating,92.43,0.0,EUR
2022-03-10,2022,3,10,12345678910,9973822099ob0c351c76i0826bdg0i7o,Garden Furniture,50.41,0.0,EUR
2022-03-10,2022,3,10,12345678910,71d0i2id707dggi3c6407cd42629do05,Garden Furniture,201.66,-12.61,EUR
2022-03-10,2022,3,10,12345678910,0i894009g9039837g34c449o463odd23,Outdoor Heating,151.25,0.0,EUR
2022-03-10,2022,3,10,12345678912,008o3d256502co3o53oc4o728c7bo8g6,Outdoor Heating,99.99,-0.92,EUR
2022-03-10,2022,3,10,12345678912,d6326gb4b83g89815c42dc6bc7131060,Garden Furniture,1249.99,-11.57,EUR
2022-03-10,2022,3,10,12345678912,52d010d4d1d0g6306c9d505g4o156i64,Garden Furniture,0.0,0.0,EUR
2022-03-10,2022,3,10,12345678912,oc7d36d62d6i6892795o2o84dbo5995c,Garden Furniture,0.0,0.0,EUR
2022-03-10,2022,3,10,12345678912,081i2b0i23b7208ci4og447c0cooo595,Garden Furniture,0.0,0.0,EUR
2022-03-10,2022,3,10,12345678912,823bi60o269o9boc4375d2g9d82c8579,Garden Furniture,0.0,0.0,EUR
2022-03-10,2022,3,10,12345678914,g8310217oc95584i331icbo7875db75b,Gardening,87.59,0.0,EUR
2022-03-10,2022,3,10,12345678914,7o89c0c5g090c25496210o948d02cb08,Outdoor Heating,90.84,0.0,EUR
2022-03-10,2022,3,10,12345678914,dc89977g19g921b98biod8iccb4i25o8,Garden Furniture,311.53,0.0,EUR
2022-03-10,2022,3,10,12345678911,g60g3g64811d490b2o65607c307d5g89,Outdoor Heating,88.15,0.0,LKR
2022-03-10,2022,3,10,12345678910,c57g13781b473og12244dcg2o742dbg3,Garden Furniture,336.13,-12.61,EUR
2022-03-10,2022,3,10,12345678910,67i9i7o300449i566o7cbgd328c10346,Garden Furniture,0.0,0.0,EUR
2022-03-10,2022,3,10,12345678910,8258ic1c169770b949d6293719g356d1,Garden Furniture,0.0,0.0,EUR
2022-03-10,2022,3,10,12345678914,do71i1g02b9b1odgodccd85g6g25990o,Garden Furniture,253.11,0.0,EUR
2022-03-10,2022,3,10,12345678914,636b824489c34gg0089797d0i04bg77g,Garden Fountains,74.61,0.0,EUR
2022-03-10,2022,3,10,12345678914,g6c2b0c6b8iobb9o20c7i7iod4874111,Outdoor Heating,451.08,0.0,EUR
2022-03-10,2022,3,10,12345678912,b3841bi388i4c4d4cg7962448dd97oo8,Outdoor Heating,116.66,0.0,EUR
2022-03-10,2022,3,10,12345678914,7o467840728ii550537c61occb8c793d,Outdoor Heating,141.11,0.0,EUR
2022-03-10,2022,3,10,12345678910,4c72855o77d73dgb7oi43i692ibc5b87,Outdoor Heating,75.62,0.0,EUR
2022-03-10,2022,3,10,12345678910,o104946db401o43i72g57768d7591d34,Garden Furniture,588.23,-12.61,EUR
2022-03-10,2022,3,10,12345678910,b02722679507g02c8c80562c4bo32501,Garden Furniture,0.0,0.0,EUR
2022-03-10,2022,3,10,12345678910,42g8569c6go47d5i2ci4c6d1g41cbc0i,Garden Furniture,0.0,0.0,EUR
2022-03-10,2022,3,10,12345678911,2b2b48i2o490bd6g2534o11o4719413i,Outdoor Heating,88.15,0.0,LKR
2022-03-10,2022,3,10,12345678910,i951048402obc1d225gdg05d5ii4db7c,Garden Furniture,0.0,0.0,EUR
2022-03-10,2022,3,10,12345678910,10gb4749i05079oc5911d89969bg05d4,Garden Furniture,0.0,0.0,EUR
2022-03-10,2022,3,10,12345678910,d3g2i350083910c999i935cd1i6i9dbg,Garden Furniture,546.21,-12.61,EUR
2022-03-10,2022,3,10,12345678910,b1i3cc1g5b47db59g712oo305io2623c,Garden Furniture,0.0,0.0,EUR
2022-03-10,2022,3,10,12345678910,1627d3gg9c0c0574d82oc28887441186,Garden Furniture,0.0,0.0,EUR
2022-03-10,2022,3,10,12345678910,29gdd4c2b6644b3576o4i7o5gg562989,Gazebos & Awnings,504.18,0.0,EUR
2022-03-10,2022,3,10,12345678910,6352600do3giio2612o1c5i66925c8c9,Gazebos & Awnings,0.0,0.0,EUR
2022-03-10,2022,3,10,12345678910,3i4c8d9i1919g498c6i22o7oociodd93,Gazebos & Awnings,0.0,0.0,EUR
2022-03-10,2022,3,10,12345678910,7g293oo91d3oci33g71i644ib9i47gii,Garden Furniture,462.18,0.0,EUR
2022-03-10,2022,3,10,12345678910,5dccd01gb8878d2bg8940o52db2840i8,Garden Furniture,0.0,0.0,EUR
2022-03-10,2022,3,10,12345678910,574246574gi15o2995g1o7b62g3309i4,Garden Furniture,0.0,0.0,EUR
2022-03-10,2022,3,10,12345678910,47151037id765c9395g67b0703cc1cob,Outdoor Heating,117.64,0.0,EUR
2022-03-10,2022,3,10,12345678910,25di3b4b8ici81g8d4b8482i5366o54g,Outdoor Heating,167.97,0.0,EUR
2022-03-10,2022,3,10,12345678910,55d99d8igb51c5247323c8d58g3d15c2,Outdoor Heating,100.83,0.0,EUR
2022-03-10,2022,3,10,12345678915,8836d1b74o79d627odb4g64bi34bodc2,Garden Fountains,180.08,0.0,LKR
2022-03-10,2022,3,10,12345678911,c6oo57237436bd69215bo59296b596db,Garden Furniture,681.8,0.0,LKR
2022-03-10,2022,3,10,12345678911,9gd4435g7g820og3b62809dgbi417008,Garden Furniture,0.0,0.0,LKR
2022-03-10,2022,3,10,12345678911,872860b3oc91200156035556c9605b4i,Garden Furniture,0.0,0.0,LKR
2022-03-10,2022,3,10,12345678910,509g8135328iob4g6gg653b957gdo542,Gazebos & Awnings,882.34,0.0,EUR
2022-03-10,2022,3,10,12345678914,271i9gi3o363i4d31di7gg8o96b48435,Garden Furniture,92.43,0.0,EUR
2022-03-10,2022,3,10,12345678910,1obd30d1d2o422i6i0321g4192bbbob0,Outdoor Heating,184.87,-12.61,EUR
2022-03-10,2022,3,10,12345678910,bb8iggd062gg86g75dg9g4c1424igi89,Garden Furniture,252.08,0.0,EUR
2022-03-10,2022,3,10,12345678914,0849454idg6c2d02bo5idi9gb80g6b85,Outdoor Heating,82.69,0.0,EUR
2022-03-10,2022,3,10,12345678910,1o6b14o1053707o734do7o4g1827564b,Garden Fountains,231.08,0.0,EUR
2022-03-10,2022,3,10,12345678910,c5co49o171o4i5c15538i0og6do87597,Garden Furniture,67.22,0.0,EUR
2022-03-10,2022,3,10,12345678910,gib20bg222b8io9042078302c04334g2,Outdoor Heating,58.82,0.0,EUR
2022-03-10,2022,3,10,12345678910,c6b63gcg151do0o9g74o07671dd5064b,Gardening,1210.02,0.0,EUR
2022-03-10,2022,3,10,12345678912,035262o04473411di3ibi7220dg10455,Gazebos & Awnings,416.66,0.0,EUR
2022-03-10,2022,3,10,12345678913,cio4bco78c23g6c93429825b3b58o9i1,Garden Furniture,114.75,0.0,EUR
2022-03-10,2022,3,10,12345678910,07iio3o82255i20o005icc6obdio3b4i,Outdoor Heating,100.83,0.0,EUR
2022-03-10,2022,3,10,12345678912,cgic1739d46i3c0951ccd1o20b0ioc20,Outdoor Heating,191.66,-12.5,EUR
2022-03-10,2022,3,10,12345678910,2641bi5d4o8154c1g45g0b316o6i19ci,Garden Furniture,336.13,0.0,EUR
2022-03-10,2022,3,10,12345678910,7cd0i07dg1i36620876c79820002g973,Garden Furniture,0.0,0.0,EUR
2022-03-10,2022,3,10,12345678910,ib46i72id3od43162927c9bg52i0i26i,Garden Furniture,0.0,0.0,EUR
2022-03-10,2022,3,10,12345678910,6599gd805b322b025cd68c07i13b8icb,Gazebos & Awnings,630.24,0.0,EUR
2022-03-10,2022,3,10,12345678910,0o41499b2g3ob745oo672577960ibg6o,Gazebos & Awnings,19.32,0.0,EUR
2022-03-10,2022,3,10,12345678910,d67o1b43idi42i8378c6bc6d14b33450,Garden Furniture,176.38,0.0,EUR
2022-03-10,2022,3,10,12345678910,d709c7c01724c4i6d25d6gc14db38d8d,Garden Furniture,0.0,0.0,EUR
2022-03-10,2022,3,10,12345678910,0o504016c41bog6o7dg2i8id45047b9b,Garden Furniture,0.0,0.0,EUR
2022-03-10,2022,3,10,12345678910,434893c15150og1c10c45b113288g709,Garden Furniture,462.18,0.0,EUR
2022-03-10,2022,3,10,12345678910,gd27g0b1216ib981bo775ocioi05ob68,Garden Furniture,0.0,0.0,EUR
2022-03-10,2022,3,10,12345678910,28d26c7d894d63964o3c41b73i94312i,Garden Furniture,0.0,0.0,EUR
2022-03-10,2022,3,10,12345678910,dooiid2i3738982b97d137635835ig07,Outdoor Heating,64.61,0.0,EUR
2022-03-10,2022,3,10,12345678910,502gib887241b9o9c6o4d5ic0g2i97i1,Outdoor Heating,100.83,0.0,EUR
2022-03-10,2022,3,10,12345678910,573co6bi49g2bdo560480obo1i9g10gg,Gazebos & Awnings,67.13,0.0,EUR
2022-03-10,2022,3,10,12345678914,0i54c7652og67191i741gibig114b183,Gardening,66.47,0.0,EUR
2022-03-10,2022,3,10,12345678914,4057b0b4ob462b260ii4ci45d4gi1375,Outdoor Heating,97.33,0.0,EUR
2022-03-10,2022,3,10,12345678914,392oo56g0548c9c1o0i91c89bcd98476,Irrigation,59.98,0.0,EUR
2022-03-10,2022,3,10,12345678914,08i9b2g51i26doi18io5756c92317496,Outdoor Heating,283.91,0.0,EUR
2022-03-10,2022,3,10,12345678910,39ggi3obc4iog878550i365b7696437i,Outdoor Heating,319.31,0.0,EUR
2022-03-10,2022,3,10,12345678910,23bdig5945792oc9c4ob96bdi4dd49d4,Garden Furniture,72.18,0.0,EUR
2022-03-10,2022,3,10,12345678910,61857gidoi54720dc5c07g62608cg5o2,Garden Fountains,80.58,0.0,EUR
2022-03-10,2022,3,10,12345678910,3d44o565c5dcb1o7bdg0cb4890dcd486,Outdoor Heating,117.64,0.0,EUR
2022-03-10,2022,3,10,12345678910,08b8bb1340i943b41b8981o2990283g6,Outdoor Heating,210.08,0.0,EUR
2022-03-10,2022,3,10,12345678910,03104cb07d38cg0bb984gi888ob67i8i,Garden Furniture,115.03,0.0,EUR
2022-03-10,2022,3,10,12345678910,6cooib22ib15740782114g158c9c07c6,Outdoor Heating,210.08,0.0,EUR
2022-03-10,2022,3,10,12345678912,d087i197d4cgbg4gd18ici9odcibg2c6,Garden Fountains,83.32,0.0,EUR
2022-03-10,2022,3,10,12345678910,9ccb5005d40614dcgi7772i73dg37cc4,Outdoor Heating,173.86,0.0,EUR
2022-03-10,2022,3,10,12345678911,4bdi577g8g47772ib3853o394g58i448,Gardening,65.53,-27271.999999999996,LKR
2022-03-10,2022,3,10,12345678915,645157i39b89275cib79i090o37d908c,Living,230.11,0.0,LKR
2022-03-10,2022,3,10,12345678915,c8c9o338d0c5oc76b03god9c93g1o43d,Home Furniture,0.0,0.0,LKR
2022-03-10,2022,3,10,12345678915,io5oico986dg353i11d085537941254d,Home Furniture,0.0,0.0,LKR
2022-03-10,2022,3,10,12345678910,bg1cd03coo800d3g2g43c8o83c7ic72o,Living,47.89,0.0,EUR
2022-03-10,2022,3,10,12345678910,i68432d8d0c795idd854907876o06599,Outdoor Heating,235.29,0.0,EUR
2022-03-10,2022,3,10,12345678910,i28c6o56odi83823coo00o001cbb9i4c,Outdoor Heating,0.0,0.0,EUR
2022-03-10,2022,3,10,12345678910,231b479g167959oc6895ig583170c932,Outdoor Heating,0.0,0.0,EUR
2022-03-10,2022,3,10,12345678910,i057i1i9d2g092819668072ogo289g71,Garden Furniture,336.13,0.0,EUR
2022-03-10,2022,3,10,12345678910,91odc15b2i705055390i40c5bdbbg50d,Garden Furniture,126.04,0.0,EUR
2022-03-10,2022,3,10,12345678910,d9c04cdc43822060i8bo0d844g09iob7,Garden Furniture,72.26,0.0,EUR
2022-03-10,2022,3,10,12345678910,62o6354400c373g0233o1o10g03311co,Garden Furniture,130.24,0.0,EUR
2022-03-10,2022,3,10,12345678910,c52g5o9i537306011co5idcg72dg0353,Gazebos & Awnings,630.24,0.0,EUR
2022-03-10,2022,3,10,12345678910,9b973gb9i00c77g5554c28oi4c5615i9,Garden Furniture,58.82,0.0,EUR
2022-03-10,2022,3,10,12345678912,o0o3936526cb601452g839o43527b59d,Garden Furniture,83.32,0.0,EUR
2022-03-10,2022,3,10,12345678910,13b478d402i49907d6358353dob932dd,Gazebos & Awnings,210.08,-12.61,EUR
2022-03-10,2022,3,10,12345678910,7oicd76c7b7g199012852802736di028,Living,21.84,0.0,EUR
2022-03-04,2022,3,4,12345678912,09116888g8b0o2iib94g258o6c486b27,Garden Furniture,0.0,0.0,EUR
2022-03-04,2022,3,4,12345678911,7476587g8od2cic3g67o9c6i7bdc3647,Gazebos & Awnings,128.18,0.0,LKR
2022-03-04,2022,3,4,12345678910,c8997oi7bg64776d73ddbdg10698o7g0,Outdoor Heating,252.09,-12.61,EUR
2022-03-04,2022,3,4,12345678910,62d96998doo4ii7496cg5gc8g7dg4c97,Outdoor Heating,0.0,0.0,EUR
2022-03-04,2022,3,4,12345678910,43705c8g382c473og1ggoo1298678b31,Outdoor Heating,0.0,0.0,EUR
2022-03-04,2022,3,4,12345678911,g62b00d4493209gid7i86g8792i04694,Kitchen Equipment,37.94,0.0,LKR
2022-03-04,2022,3,4,12345678912,2d6ii4g472g93b5731iib60o2d42c14d,Gardening,239.97,0.0,EUR
2022-03-04,2022,3,4,12345678910,oi6c92i66996g2ob5i1g9795c565242b,Outdoor Heating,470.57,0.0,EUR
2022-03-04,2022,3,4,12345678910,19b8c5oi5b3o1c2ooi7g5o2b37533igi,Outdoor Heating,0.0,0.0,EUR
2022-03-04,2022,3,4,12345678910,i72o8oo332gd649762505b8o6g09g0i2,Outdoor Heating,0.0,0.0,EUR
2022-03-04,2022,3,4,12345678910,c3644235g46057gii6g8gb02o800c8d3,Outdoor Heating,151.25,0.0,EUR
2022-03-04,2022,3,4,12345678911,c77bgd90153986gog7441d7o3i013592,Outdoor Heating,250.56,0.0,LKR
2022-03-04,2022,3,4,12345678911,12i07760dcb3bd282bb82g59bggbigb3,Indoor Heating,0.0,0.0,LKR
2022-03-04,2022,3,4,12345678911,711i67g8i03b4ogd6b21449548126300,Outdoor Heating,0.0,0.0,LKR
2022-03-04,2022,3,4,12345678910,i751b254i148d9538601go70961ci75i,Outdoor Heating,73.02,0.0,EUR
2022-03-04,2022,3,4,12345678910,617i2odb72od063c179723dgiig268gi,Gardening,58.82,-4.65,EUR
2022-03-04,2022,3,4,12345678910,od1b3gd698c31b6b5oo06g88g9gg1icg,Gardening,100.83,-7.96,EUR
2022-03-04,2022,3,4,12345678910,5o7o06cig77g47oi560966b2238ogd84,Garden Fountains,58.82,0.0,EUR
2022-03-04,2022,3,4,12345678910,c8o95dbb8d1o089cg52156co0g558bcc,Outdoor Heating,184.87,0.0,EUR
2022-03-04,2022,3,4,12345678910,7c439g8o213134496c8b0165g04bbg41,Outdoor Heating,235.29,-12.61,EUR
2022-03-04,2022,3,4,12345678910,dg2id17c8bd36cg9c0c408co4g4450d6,Heaters,0.0,0.0,EUR
2022-03-04,2022,3,4,12345678910,64b7b31g3o44486548cg9993i39602io,Heaters,0.0,0.0,EUR
2022-03-04,2022,3,4,12345678911,81g190o9gc23i0id7982c2i5o56ggi48,Outdoor Heating,136.26,0.0,LKR
2022-03-04,2022,3,4,12345678910,113gc0o9id1335i9b4d93od9bi58og65,Gazebos & Awnings,47.81,0.0,EUR
2022-03-04,2022,3,4,12345678911,d102gb38i297053b7704b765oo6i8520,Outdoor Heating,200.37,0.0,LKR
2022-03-04,2022,3,4,12345678910,66694b4ic173d8d3cdod6i7ddc10g26g,Outdoor Heating,98.23,0.0,EUR
2022-03-04,2022,3,4,12345678910,b5410dciio9ii20i260boc6i5g749bdc,Garden Furniture,403.35,0.0,EUR
2022-03-04,2022,3,4,12345678910,0c6dd8095ib4o141c157b207o49d4272,Garden Furniture,0.0,0.0,EUR
2022-03-04,2022,3,4,12345678910,iddc7d9ddbi4c5o49ci655b22g25i6o2,Garden Furniture,0.0,0.0,EUR
2022-03-04,2022,3,4,12345678910,90041cbod83715ogb0dc107g1438g48d,Garden Furniture,0.0,0.0,EUR
2022-03-04,2022,3,4,12345678910,gcc58205igg168d5ii6bi8g87did659d,Outdoor Heating,89.82,0.0,EUR
2022-03-04,2022,3,4,12345678910,g468070g35cg7dc8261iidg66914331d,Garden Furniture,294.11,-12.61,EUR
2022-03-04,2022,3,4,12345678910,7b4dbgdcco7ig9iig36cod403g359oo9,Garden Furniture,0.0,0.0,EUR
2022-03-04,2022,3,4,12345678910,455b846dc31d086ig6330o5282023d01,Garden Furniture,0.0,0.0,EUR
2022-03-04,2022,3,4,12345678913,03d9b0d34d8g5cc63336914c232bg6i6,Garden Furniture,81.96,-4.92,EUR
2022-03-04,2022,3,4,12345678913,53d7igg7203i143049d8o9i86d653io2,Garden Fountains,122.94,-7.38,EUR
2022-03-04,2022,3,4,12345678911,o6723c95oc0c5cbi9bob99gb656d3ig4,Outdoor Heating,96.44,0.0,LKR
2022-03-04,2022,3,4,12345678910,3747ic6b790gg44320ib221i7o0c2odb,Living,33.61,0.0,EUR
